1,28.88177275,1.39788E-08
1,27.23756882,1.3183E-08
1,47.5724661,2.30251E-08
1,3.608945704,1.74673E-09
1,5.097049939,2.46697E-09
2,12.36884119,5.98652E-09
2,25.94861787,1.25591E-08
2,17.09383528,8.27342E-09
2,7.92874435,3.83751E-09
2,12.03874652,5.82675E-09
3,6.243886175,3.02204E-09
3,29.30463912,1.41834E-08
3,29.30463912,1.41834E-08
3,11.41739186,5.52602E-09
3,13.25232984,6.41413E-09
